Freq.	V(vout)
3.45915485459474e+003	(-1.80730498256700e+001dB,8.97984017683865e+001°)
3.48580699981739e+003	(-1.78253206326937e+001dB,8.93878870860599e+001°)
3.51266449486532e+003	(-1.75842244731430e+001dB,8.89879216435894e+001°)
3.53972892192075e+003	(-1.73494139371378e+001dB,8.85976491274305e+001°)
3.56700187535634e+003	(-1.71205677931768e+001dB,8.82163002152028e+001°)
3.59448496182910e+003	(-1.68973884695264e+001dB,8.78431817914096e+001°)
3.62217980037501e+003	(-1.66795998268527e+001dB,8.74776677240087e+001°)
3.65008802250445e+003	(-1.64669451832962e+001dB,8.71191909455213e+001°)
3.67821127229827e+003	(-1.62591855589676e+001dB,8.67672366291824e+001°)
3.70655120650465e+003	(-1.60560981116834e+001dB,8.64213362880909e+001°)
3.73510949463672e+003	(-1.58574747398216e+001dB,8.60810626554264e+001°)
3.76388781907090e+003	(-1.56631208315978e+001dB,8.57460252281267e+001°)
3.79288787514598e+003	(-1.54728541429502e+001dB,8.54158663761700e+001°)
3.82211137126307e+003	(-1.52865037886646e+001dB,8.50902579357153e+001°)
3.85156002898614e+003	(-1.51039093334433e+001dB,8.47688982175425e+001°)
3.88123558314353e+003	(-1.49249199713881e+001dB,8.44515093730892e+001°)
3.91113978193008e+003	(-1.47493937838721e+001dB,8.41378350693414e+001°)
3.94127438701018e+003	(-1.45771970670614e+001dB,8.38276384312636e+001°)
3.97164117362148e+003	(-1.44082037214540e+001dB,8.35207002166389e+001°)
4.00224193067953e+003	(-1.42422946967520e+001dB,8.32168171933509e+001°)
4.03307846088314e+003	(-1.40793574861998e+001dB,8.29158006934658e+001°)
4.06415258082057e+003	(-1.39192856652303e+001dB,8.26174753221125e+001°)
4.09546612107656e+003	(-1.37619784698707e+001dB,8.23216778022253e+001°)
4.12702092634017e+003	(-1.36073404108916e+001dB,8.20282559388115e+001°)
4.15881885551343e+003	(-1.34552809201464e+001dB,8.17370676886077e+001°)
4.19086178182089e+003	(-1.33057140259475e+001dB,8.14479803228665e+001°)
4.22315159291992e+003	(-1.31585580546802e+001dB,8.11608696726113e+001°)
4.25569019101196e+003	(-1.30137353561633e+001dB,8.08756194470725e+001°)
4.28847949295455e+003	(-1.28711720505329e+001dB,8.05921206171860e+001°)
4.32152143037426e+003	(-1.27307977946654e+001dB,8.03102708570525e+001°)
4.35481794978048e+003	(-1.25925455663646e+001dB,8.00299740371232e+001°)
4.38837101268011e+003	(-1.24563514647215e+001dB,7.97511397636311e+001°)
4.42218259569308e+003	(-1.23221545252176e+001dB,7.94736829594418e+001°)
4.45625469066881e+003	(-1.21898965482894e+001dB,7.91975234820619e+001°)
4.49058930480356e+003	(-1.20595219401955e+001dB,7.89225857750361e+001°)
4.52518846075865e+003	(-1.19309775651466e+001dB,7.86487985493955e+001°)
4.56005419677964e+003	(-1.18042126077544e+001dB,7.83760944921926e+001°)
4.59518856681638e+003	(-1.16791784449498e+001dB,7.81044099994892e+001°)
4.63059364064406e+003	(-1.15558285265988e+001dB,7.78336849314505e+001°)
4.66627150398504e+003	(-1.14341182641170e+001dB,7.75638623874515e+001°)
4.70222425863185e+003	(-1.13140049264484e+001dB,7.72948884993262e+001°)
4.73845402257089e+003	(-1.11954475428311e+001dB,7.70267122410857e+001°)
4.77496293010727e+003	(-1.10784068118258e+001dB,7.67592852536043e+001°)
4.81175313199054e+003	(-1.09628450161271e+001dB,7.64925616829284e+001°)
4.84882679554134e+003	(-1.08487259427219e+001dB,7.62264980309966e+001°)
4.88618610477915e+003	(-1.07360148079965e+001dB,7.59610530176823e+001°)
4.92383326055089e+003	(-1.06246781874261e+001dB,7.56961874531766e+001°)
4.96177048066060e+003	(-1.05146839495150e+001dB,7.54318641198253e+001°)
5.00000000000010e+003	(-1.04060011936800e+001dB,7.51680476626183e+001°)
5.03852407068062e+003	(-1.02986001917963e+001dB,7.49047044876077e+001°)
5.07734496216550e+003	(-1.01924523331499e+001dB,7.46418026675962e+001°)
5.11646496140387e+003	(-1.00875300725572e+001dB,7.43793118545023e+001°)
5.15588637296538e+003	(-9.98380688143567e+000dB,7.41172031978586e+001°)
5.19561151917595e+003	(-9.88125720162380e+000dB,7.38554492689527e+001°)
5.23564274025460e+003	(-9.77985640176595e+000dB,7.35940239901635e+001°)
5.27598239445131e+003	(-9.67958073609065e+000dB,7.33329025690822e+001°)
5.31663285818591e+003	(-9.58040730542519e+000dB,7.30720614370485e+001°)
5.35759652618814e+003	(-9.48231402030050e+000dB,7.28114781917600e+001°)
5.39887581163866e+003	(-9.38527956601150e+000dB,7.25511315436437e+001°)
5.44047314631124e+003	(-9.28928336950817e+000dB,7.22910012657074e+001°)
5.48239098071604e+003	(-9.19430556800153e+000dB,7.20310681466065e+001°)
5.52463178424391e+003	(-9.10032697917737e+000dB,7.17713139466906e+001°)
5.56719804531192e+003	(-9.00732907291816e+000dB,7.15117213568086e+001°)
5.61009227150993e+003	(-8.91529394444057e+000dB,7.12522739596706e+001°)
5.65331698974831e+003	(-8.82420428876291e+000dB,7.09929561935820e+001°)
5.69687474640680e+003	(-8.73404337642223e+000dB,7.07337533183787e+001°)
5.74076810748453e+003	(-8.64479503036697e+000dB,7.04746513834056e+001°)
5.78499965875118e+003	(-8.55644360395579e+000dB,7.02156371973943e+001°)
5.82957200589928e+003	(-8.46897395999785e+000dB,6.99566983001056e+001°)
5.87448777469777e+003	(-8.38237145077454e+000dB,6.96978229356126e+001°)
5.91974961114663e+003	(-8.29662189898628e+000dB,6.94390000271120e+001°)
5.96536018163279e+003	(-8.21171157957198e+000dB,6.91802191531549e+001°)
6.01132217308719e+003	(-8.12762720235202e+000dB,6.89214705252022e+001°)
6.05763829314307e+003	(-8.04435589544905e+000dB,6.86627449664115e+001°)
6.10431127029549e+003	(-7.96188518944351e+000dB,6.84040338915727e+001°)
6.15134385406204e+003	(-7.88020300222384e+000dB,6.81453292881137e+001°)
6.19873881514485e+003	(-7.79929762449377e+000dB,6.78866236981034e+001°)
6.24649894559380e+003	(-7.71915770590129e+000dB,6.76279102011849e+001°)
6.29462705897097e+003	(-7.63977224175651e+000dB,6.73691823983764e+001°)
6.34312599051644e+003	(-7.56113056030713e+000dB,6.71104343966807e+001°)
6.39199859731526e+003	(-7.48322231054258e+000dB,6.68516607944495e+001°)
6.44124775846581e+003	(-7.40603745049958e+000dB,6.65928566674515e+001°)
6.49087637524939e+003	(-7.32956623604318e+000dB,6.63340175555977e+001°)
6.54088737130111e+003	(-7.25379921009943e+000dB,6.60751394502786e+001°)
6.59128369278218e+003	(-7.17872719231689e+000dB,6.58162187822732e+001°)
6.64206830855340e+003	(-7.10434126913554e+000dB,6.55572524101916e+001°)
6.69324421035011e+003	(-7.03063278424318e+000dB,6.52982376094132e+001°)
6.74481441295842e+003	(-6.95759332940029e+000dB,6.50391720614902e+001°)
6.79678195439278e+003	(-6.88521473561548e+000dB,6.47800538439818e+001°)
6.84914989607500e+003	(-6.81348906465499e+000dB,6.45208814206916e+001°)
6.90192132301458e+003	(-6.74240860087004e+000dB,6.42616536322805e+001°)
6.95509934399042e+003	(-6.67196584332748e+000dB,6.40023696872281e+001°)
7.00868709173401e+003	(-6.60215349822937e+000dB,6.37430291531202e+001°)
7.06268772311393e+003	(-6.53296447160840e+000dB,6.34836319482385e+001°)
7.11710441932187e+003	(-6.46439186228645e+000dB,6.32241783334315e+001°)
7.17194038605999e+003	(-6.39642895508460e+000dB,6.29646689042476e+001°)
7.22719885372980e+003	(-6.32906921427321e+000dB,6.27051045833103e+001°)
7.28288307762245e+003	(-6.26230627725172e+000dB,6.24454866129193e+001°)
7.33899633811051e+003	(-6.19613394844794e+000dB,6.21858165478607e+001°)
